Id,Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
6873,Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,05:05 07 Mar,20h 10m,1 stop,No info,16736
6874,Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:30 02 Jun,15h 30m,1 stop,No info,13377
6875,SpiceJet,18/05/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No info,2227
6876,Air India,15/03/2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1h 20m,non-stop,No info,3100
6877,Air India,9/06/2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,3100
6878,SpiceJet,18/05/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
6879,IndiGo,3/03/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:35,1h 30m,non-stop,No info,5232
6880,Jet Airways,27/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,3359
6881,IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,6144
6882,IndiGo,6/03/2019,Delhi,Cochin,DEL → HYD → COK,07:35,12:00,4h 25m,1 stop,No info,7725
6883,Air India,24/03/2019,Banglore,New Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,4441
6884,Air India,27/06/2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,19:15 28 Jun,38h,3 stops,No info,10703
6885,Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 13 Jun,12h 55m,1 stop,In-flight meal not included,8529
6886,Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,04:00,13:20,9h 20m,1 stop,No info,14973
6887,Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,No info,14571
6888,SpiceJet,3/06/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 04 Jun,2h 55m,non-stop,No check-in baggage included,3257
6889,Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,23:00,6h 5m,1 stop,In-flight meal not included,11087
6890,SpiceJet,1/04/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
6891,SpiceJet,15/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,4423
6892,Air India,3/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,07:40 04 Jun,20h 45m,2 stops,No info,11753
6893,Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,No info,14571
6894,Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,No info,8475
6895,Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,10:05 02 May,14h 5m,1 stop,No info,13941
6896,Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 22 May,23h 15m,1 stop,No info,16079
6897,Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,04:00,18:50,14h 50m,1 stop,No info,13399
6898,Air India,6/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 07 Jun,26h 35m,2 stops,No info,9653
6899,Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,No info,14714
6900,Air Asia,18/06/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,3383
6901,Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,08:15 02 Mar,18h 10m,1 stop,No info,22270
6902,Vistara,3/03/2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,5944
6903,Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,08:15 13 May,13h 20m,1 stop,In-flight meal not included,9663
6904,Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,21:00,9h 20m,1 stop,No info,7740
6905,Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,23:15 02 Apr,26h 45m,1 stop,No info,7211
6906,Jet Airways,1/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,7229
6907,IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,4174
6908,Air India,15/03/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5170
6909,Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,09:10,18:50,9h 40m,1 stop,No info,15135
6910,SpiceJet,9/04/2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:20,5h 15m,1 stop,No info,4649
6911,Vistara,1/05/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,4668
6912,Air India,12/06/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 13 Jun,12h 45m,1 stop,No info,7480
6913,Air India,18/04/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,6121
6914,Jet Airways,27/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00 28 May,19h 55m,2 stops,No info,15129
6915,Air India,6/05/2019,Kolkata,Banglore,CCU → GAU → BLR,09:50,21:05,11h 15m,1 stop,No info,7452
6916,Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10:55 07 Jun,25h 20m,1 stop,In-flight meal not included,10539
6917,IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,22:20,01:10 07 Mar,2h 50m,non-stop,No info,7648
6918,SpiceJet,24/03/2019,Banglore,New Delhi,BLR → DEL,09:35,12:30,2h 55m,non-stop,No info,3925
6919,IndiGo,15/06/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597
6920,Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 02 May,15h 10m,1 stop,In-flight meal not included,8586
6921,Air India,27/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,16:55,19:15 28 Jun,26h 20m,2 stops,No info,13591
6922,Multiple carriers,1/06/2019,Delhi,Cochin,DEL → HYD → COK,07:05,16:10,9h 5m,1 stop,No info,9646
6923,Vistara,6/05/2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,non-stop,No info,4668
6924,Air India,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,20:25,10h 25m,1 stop,No info,10203
6925,Air India,24/03/2019,Banglore,New Delhi,BLR → COK → DEL,06:55,13:20,6h 25m,1 stop,No info,7932
6926,Air India,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,07:55 02 Apr,15h 5m,1 stop,No info,7893
6927,Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,13029
6928,Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,12:35 13 Jun,27h 35m,1 stop,In-flight meal not included,10262
6929,IndiGo,12/06/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3574
6930,Air Asia,3/06/2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,8759
6931,Jet Airways,03/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,07:40 07 Mar,23h 40m,1 stop,In-flight meal not included,13502
6932,Air India,18/05/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,14:35 19 May,24h,1 stop,No info,6528
6933,Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,15:05,04:25 28 Mar,13h 20m,1 stop,In-flight meal not included,6017
6934,Vistara,9/04/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,5613
6935,Jet Airways,27/06/2019,Mumbai,Hyderabad,BOM → HYD,08:45,10:15,1h 30m,non-stop,No info,8040
6936,IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,5694
6937,Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 22 May,25h 30m,1 stop,In-flight meal not included,12898
6938,Air Asia,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,19:25,11h 50m,1 stop,No info,5192
6939,Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 02 Jun,28h,1 stop,No info,14714
6940,Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,23:00,17h 15m,1 stop,No info,13817
6941,Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,14714
6942,IndiGo,12/05/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
6943,Air India,9/05/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,6121
6944,Air India,9/06/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,16:50,05:35 10 Jun,12h 45m,2 stops,No info,11642
6945,Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,04:25 07 Mar,12h 25m,1 stop,No info,15764
6946,IndiGo,1/06/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
6947,Air India,27/05/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,19:15,8h 20m,2 stops,No info,13223
6948,IndiGo,24/06/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858
6949,Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,01:30 04 Jun,15h 10m,1 stop,No info,6795
6950,Air Asia,9/03/2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:15,5h 30m,1 stop,No info,8327
6951,Air India,21/05/2019,Delhi,Cochin,DEL → BLR → COK,09:30,23:00,13h 30m,1 stop,No info,8907
6952,IndiGo,9/06/2019,Kolkata,Banglore,CCU → GAU → BLR,15:10,20:30,5h 20m,1 stop,No info,7095
6953,Air India,21/03/2019,Delhi,Cochin,DEL → BOM → COK,21:00,07:40 22 Mar,10h 40m,1 stop,No info,6902
6954,Jet Airways,21/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 22 May,17h 5m,2 stops,In-flight meal not included,13029
6955,Air India,9/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9h 15m,1 stop,No info,8372
6956,Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,10844
6957,Air Asia,6/03/2019,Kolkata,Banglore,CCU → BLR,19:35,22:05,2h 30m,non-stop,No info,4384
6958,Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12h 30m,1 stop,No info,12121
6959,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,14:25 22 May,28h 50m,1 stop,No info,11467
6960,IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,20:00,22:55,2h 55m,non-stop,No info,6860
6961,Air India,15/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9h 15m,1 stop,No info,11241
6962,Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,19:45,20:40 25 Mar,24h 55m,1 stop,No info,13759
6963,IndiGo,1/05/2019,Kolkata,Banglore,CCU → BBI → BLR,19:35,23:15,3h 40m,1 stop,No info,4226
6964,IndiGo,9/05/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 10 May,9h 30m,1 stop,No info,9274
6965,Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,No info,12192
6966,IndiGo,9/06/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4804
6967,Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,12:35 28 Jun,25h 5m,1 stop,In-flight meal not included,10262
6968,Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,12:35 16 Jun,23h 35m,1 stop,In-flight meal not included,10262
6969,IndiGo,9/06/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,3175
6970,Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,12:35 28 May,19h 5m,1 stop,In-flight meal not included,12898
6971,Jet Airways,21/06/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,No info,9564
6972,Jet Airways,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,19:00 28 Jun,29h 35m,2 stops,No info,12819
6973,Air India,24/03/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,09:10,07:55 25 Mar,22h 45m,2 stops,No info,15187
6974,Air India,24/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 25 May,28h 20m,2 stops,No info,12802
6975,IndiGo,3/06/2019,Kolkata,Banglore,CCU → BLR,09:35,12:10,2h 35m,non-stop,No info,4804
6976,SpiceJet,9/03/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,6300
6977,SpiceJet,27/05/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,3873
6978,IndiGo,1/06/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,non-stop,No info,5224
6979,Air India,15/04/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,5228
6980,Air India,12/03/2019,Mumbai,Hyderabad,BOM → BLR → HYD,09:15,09:15 13 Mar,24h,1 stop,No info,8065
6981,Air India,3/04/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,4441
6982,Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,7354
6983,Air India,21/05/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,6094
6984,Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,12:00 02 Apr,16h,1 stop,In-flight meal not included,7064
6985,Jet Airways,9/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,04:25 10 Jun,18h 50m,2 stops,No info,13292
6986,Jet Airways,12/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 13 Jun,22h,2 stops,No info,13376
6987,Jet Airways,21/03/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,10:45,18:50 22 Mar,32h 5m,2 stops,In-flight meal not included,7791
6988,Air India,12/06/2019,Delhi,Cochin,DEL → MAA → COK,12:30,09:25 13 Jun,20h 55m,1 stop,No info,7480
6989,IndiGo,15/05/2019,Kolkata,Banglore,CCU → MAA → BLR,08:10,13:00,4h 50m,1 stop,No info,5069
6990,SpiceJet,18/06/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3257
6991,Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:30 10 May,12h 40m,1 stop,No info,34273
6992,Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 19 May,23h 50m,2 stops,No info,16704
6993,Air India,9/05/2019,Kolkata,Banglore,CCU → JAI → DEL → BLR,08:20,23:15,14h 55m,2 stops,No info,11432
6994,Air India,12/03/2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,4307
6995,Jet Airways,27/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 28 May,17h 5m,2 stops,In-flight meal not included,13029
6996,Air India,21/05/2019,Mumbai,Hyderabad,BOM → HYD,15:00,16:25,1h 25m,non-stop,No info,3100
6997,Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,19:45,22:35 25 Mar,26h 50m,1 stop,In-flight meal not included,10031
6998,SpiceJet,6/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841
6999,Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,4030
7000,Air India,15/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 16 Jun,21h 15m,2 stops,No info,10441
7001,Air India,24/03/2019,Kolkata,Banglore,CCU → BBI → IXR → DEL → BLR,12:00,23:15 25 Mar,35h 15m,3 stops,No info,14221
7002,Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,10262
7003,Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,7229
7004,IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,8033
7005,IndiGo,15/06/2019,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,6818
7006,Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,08:45,21:00,12h 15m,1 stop,No info,7485
7007,SpiceJet,3/06/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,3971
7008,SpiceJet,15/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3597
7009,Jet Airways,18/03/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:25,1h 30m,non-stop,No info,5678
7010,Air India,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,07:55 25 May,22h 30m,1 stop,No info,8366
7011,Air India,6/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,19:15,8h 20m,2 stops,No info,11753
7012,SpiceJet,24/06/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 25 Jun,2h 20m,non-stop,No check-in baggage included,3841
7013,Vistara,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:25,6h 25m,1 stop,No info,9345
7014,Air India,6/06/2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,08:55 07 Jun,18h 25m,2 stops,No info,15107
7015,Multiple carriers,6/06/2019,Delhi,Cochin,DEL → HYD → COK,07:05,22:30,15h 25m,1 stop,No info,9646
7016,Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,07:05,04:25 10 Jun,21h 20m,1 stop,In-flight meal not included,10262
7017,Jet Airways,27/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,04:25 28 Mar,9h 15m,2 stops,In-flight meal not included,8456
7018,SpiceJet,9/06/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 10 Jun,2h 20m,non-stop,No check-in baggage included,3841
7019,Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,07:05,13:20,6h 15m,1 stop,No info,12537
7020,IndiGo,6/06/2019,Kolkata,Banglore,CCU → BLR,09:35,12:10,2h 35m,non-stop,No info,4804
7021,Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,21:00,10h 40m,1 stop,No info,7005
7022,Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,07:05,21:00,13h 55m,1 stop,No info,13587
7023,Jet Airways,12/05/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4050
7024,IndiGo,21/03/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4148
7025,IndiGo,1/05/2019,Chennai,Kolkata,MAA → CCU,05:15,07:40,2h 25m,non-stop,No info,3850
7026,IndiGo,27/04/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,4591
7027,Jet Airways,18/06/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,8016
7028,IndiGo,18/05/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,4804
7029,Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,05:45,08:15 19 May,26h 30m,1 stop,No info,13941
7030,IndiGo,21/05/2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14h 20m,1 stop,No info,7006
7031,Air India,12/05/2019,Kolkata,Banglore,CCU → GAU → IMF → DEL → BLR,09:50,23:15,13h 25m,3 stops,No info,14015
7032,Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:55,07:40 13 Mar,8h 45m,1 stop,In-flight meal not included,11087
7033,IndiGo,9/03/2019,Delhi,Cochin,DEL → HYD → COK,06:40,12:00,5h 20m,1 stop,No info,5647
7034,IndiGo,21/05/2019,Delhi,Cochin,DEL → PNQ → COK,23:30,04:35 22 May,5h 5m,1 stop,No info,8745
7035,Jet Airways,1/06/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,8016
7036,Jet Airways,9/06/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,7202
7037,Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,18:50 22 Mar,26h 50m,1 stop,In-flight meal not included,5963
7038,Multiple carriers,6/06/2019,Delhi,Cochin,DEL → HYD → COK,09:45,22:30,12h 45m,1 stop,No info,9646
7039,Air India,21/06/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,non-stop,No info,3100
7040,IndiGo,9/03/2019,Kolkata,Banglore,CCU → BLR,15:20,17:55,2h 35m,non-stop,No info,4148
7041,IndiGo,1/05/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
7042,SpiceJet,6/04/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
7043,Jet Airways,3/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,No info,13014
7044,Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,04:25 10 Jun,26h 10m,1 stop,In-flight meal not included,10262
7045,Air India,27/03/2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,2575
7046,Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,15:15,7h 15m,1 stop,No info,19225
7047,IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4174
7048,GoAir,6/06/2019,Delhi,Cochin,DEL → BOM → COK,14:25,19:35,5h 10m,1 stop,No info,7870
7049,Air India,21/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:15,6h 15m,1 stop,No info,7934
7050,Jet Airways,21/03/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,10:45,18:50,8h 5m,2 stops,No info,11360
7051,IndiGo,27/06/2019,Delhi,Cochin,DEL → HYD → COK,06:50,16:10,9h 20m,1 stop,No info,6442
7052,Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 04 Jun,7h 30m,1 stop,In-flight meal not included,10262
7053,Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7h 45m,1 stop,No info,6732
7054,Vistara,9/06/2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,non-stop,No info,4668
7055,IndiGo,21/04/2019,Delhi,Cochin,DEL → BLR → COK,02:00,07:45,5h 45m,1 stop,No info,6258
7056,Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:15,12h 10m,1 stop,No info,16108
7057,IndiGo,6/03/2019,Delhi,Cochin,DEL → BOM → COK,06:40,13:20,6h 40m,1 stop,No info,14871
7058,Air Asia,9/04/2019,Banglore,Delhi,BLR → DEL,23:55,02:45 10 Apr,2h 50m,non-stop,No info,4483
7059,Jet Airways,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,23:35 13 May,27h 10m,1 stop,In-flight meal not included,8066
7060,SpiceJet,9/06/2019,Kolkata,Banglore,CCU → IXB → BLR,11:15,18:30,7h 15m,1 stop,No info,9946
7061,IndiGo,21/05/2019,Delhi,Cochin,DEL → BLR → COK,15:10,20:50,5h 40m,1 stop,No info,6027
7062,Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 10 Jun,13h 45m,1 stop,In-flight meal not included,10262
7063,Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,18:15 10 Jun,21h 5m,1 stop,In-flight meal not included,10844
7064,Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,In-flight meal not included,8586
7065,IndiGo,27/05/2019,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,6015
7066,IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,4990
7067,Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,16:20 13 May,19h 10m,1 stop,In-flight meal not included,10844
7068,Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,01:30 07 Jun,14h,1 stop,No info,13377
7069,Air India,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,18:45,19:15 10 Jun,24h 30m,2 stops,No info,12257
7070,IndiGo,27/05/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,non-stop,No info,4804
7071,Vistara,09/03/2019,Banglore,New Delhi,BLR → AMD → DEL,06:40,21:55,15h 15m,1 stop,No info,10008
7072,IndiGo,1/05/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
7073,IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 07 May,2h 50m,non-stop,No info,3419
7074,Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,No info,16289
7075,Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,12:00 19 May,19h 30m,1 stop,In-flight meal not included,10844
7076,Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8h 55m,1 stop,No info,9526
7077,Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 02 Apr,12h 10m,1 stop,In-flight meal not included,8849
7078,Air India,6/05/2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,6121
7079,Jet Airways,21/03/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,18:50 22 Mar,24h 25m,2 stops,No info,12347
7080,Vistara,18/04/2019,Banglore,Delhi,BLR → DEL,21:00,23:50,2h 50m,non-stop,No info,5613
7081,Jet Airways,3/03/2019,Delhi,Cochin,DEL → BOM → COK,23:05,18:50 04 Mar,19h 45m,1 stop,No info,18253
